state_p,county_p,city_p,stats_date,listings,resolved,bad_apns,mapped_properties,out_of_scope,may_be_duplicates_of_already_mapped,may_have_matching_zillow_listings,may_have_matching_license,outstanding_disputes,apns_with_unit_numbers_need_review,remaining_job_stats_ts,offline_on_review,no_match_found_1,no_match_found_2,no_match_found_3_or_more,suggest_qa,randomly_qa,completion,never_worked_on_yet
TX,denton,city_of_little_elm,2025-08-12,932,153,0,64,0,6.0,8.0,1.0,0.0,1.0,2025-08-12 08:04:41.504,0.0,4.0,0.0,0.0,0.0,0.0,0.16416309012875535,775.0
TX,denton,town_of_northlake,2025-08-12,132,96,0,31,21,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,5.0,0.0,0.0,0.0,0.0,0.7272727272727273,10.0
TX,fort_bend,city_of_sugar_land,2025-08-12,954,757,0,187,99,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,33.0,19.0,0.0,0.0,0.0,0.7935010482180294,45.0
TX,galveston,city_of_galveston,2025-08-12,22654,21477,0,6114,990,0.0,0.0,127.0,0.0,373.0,2025-08-12 08:04:41.504,240.0,370.0,54.0,25.0,0.0,0.0,0.9480444954533416,0.0
TX,galveston,city_of_league_city,2025-08-12,779,660,0,262,67,0.0,0.0,0.0,0.0,22.0,2025-08-12 08:04:41.504,14.0,12.0,47.0,2.0,0.0,0.0,0.8472400513478819,0.0
TX,harris,city_of_la_porte,2025-08-12,299,264,0,119,37,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,25.0,1.0,0.0,0.0,1.0,0.882943143812709,0.0
TX,hays,city_of_dripping_springs,2025-08-12,1201,1098,0,427,98,0.0,0.0,0.0,0.0,9.0,2025-08-12 08:04:41.504,12.0,10.0,33.0,31.0,0.0,0.0,0.9142381348875936,0.0
TX,hays,city_of_wimberley,2025-08-12,1383,1306,0,262,324,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,3.0,50.0,7.0,1.0,0.0,0.0,0.9443239334779465,0.0
TX,hidalgo,city_of_mcallen,2025-08-12,2112,1277,0,587,246,4.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,1.0,121.0,109.0,1.0,0.0,0.0,0.6046401515151515,357.0
TX,kleberg,_,2025-08-12,197,144,0,68,65,3.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,4.0,3.0,0.0,0.0,0.0,0.7309644670050761,0.0
TX,kleberg,city_of_kingsville,2025-08-12,101,79,0,34,52,3.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,,,,,,,0.7821782178217822,0.0
TX,llano,_,2025-08-12,3568,3273,0,1102,762,3.0,0.0,1.0,0.0,39.0,2025-08-12 08:04:41.504,51.0,91.0,57.0,6.0,0.0,6.0,0.9173206278026906,0.0
TX,lubbock,city_of_lubbock,2025-08-12,3682,2925,0,1462,252,0.0,0.0,1.0,0.0,34.0,2025-08-12 08:04:41.504,37.0,233.0,3.0,0.0,0.0,8.0,0.7944052145573058,232.0
TX,mclennan,city_of_hewitt,2025-08-12,85,73,0,41,12,1.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.8588235294117647,0.0
TX,midland,city_of_midland,2025-08-12,1781,50,0,32,0,17.0,0.0,1.0,0.0,2.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.02807411566535654,1730.0
TX,nacogdoches,city_of_nacogdoches,2025-08-12,308,274,0,136,57,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,8.0,12.0,0.0,0.0,0.0,0.8896103896103896,0.0
TX,potter,city_of_amarillo,2025-08-12,1934,1787,0,782,383,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,9.0,48.0,68.0,11.0,0.0,0.0,0.9239917269906929,0.0
TX,randall,city_of_canyon,2025-08-12,234,208,0,107,11,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,11.0,12.0,1.0,0.0,0.0,0.8888888888888888,0.0
TX,real,_,2025-08-12,667,611,0,180,166,0.0,0.0,0.0,0.0,5.0,2025-08-12 08:04:41.504,5.0,13.0,28.0,4.0,0.0,1.0,0.9160419790104948,0.0
TX,smith,city_of_tyler,2025-08-12,908,826,0,369,171,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,3.0,28.0,37.0,1.0,0.0,0.0,0.9096916299559471,0.0
TX,tarrant,city_of_euless,2025-08-12,1136,929,0,261,56,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,28.0,118.0,13.0,0.0,0.0,0.0,0.8177816901408451,0.0
TX,tarrant,city_of_fort_worth,2025-08-12,11010,9476,0,2832,1033,28.0,3.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,28.0,461.0,350.0,12.0,0.0,3.0,0.8606721162579474,0.0
TX,tarrant,city_of_grapevine,2025-08-12,1117,973,0,207,140,0.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,31.0,46.0,5.0,2.0,0.0,1.0,0.8710832587287377,0.0
TX,tarrant,city_of_haltom_city,2025-08-12,535,486,0,146,137,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,38.0,1.0,0.0,0.0,0.0,0.908411214953271,0.0
TX,travis,city_of_austin,2025-08-12,56249,974,1,260,241,1735.0,15588.0,0.0,0.0,2.0,2025-08-12 08:04:41.504,0.0,43.0,0.0,0.0,0.0,16.0,0.01731586339312699,54990.0
TX,travis,city_of_lago_vista,2025-08-12,1684,1292,0,380,38,2.0,12.0,4.0,0.0,3.0,2025-08-12 08:04:41.504,2.0,74.0,0.0,0.0,0.0,2.0,0.7672209026128266,278.0
TX,wood,_,2025-08-12,944,722,0,264,111,0.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,7.0,84.0,14.0,0.0,0.0,1.0,0.7648305084745762,6.0
UT,emery,_,2025-08-12,274,229,0,90,65,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,26.0,1.0,0.0,0.0,0.0,0.8357664233576643,0.0
UT,iron,_,2025-08-12,5007,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,,,,,,,0.0,5007.0
UT,kane,_,2025-08-12,4194,3801,0,1109,719,2.0,1.0,0.0,0.0,5.0,2025-08-12 08:04:41.504,70.0,68.0,51.0,0.0,1.0,3.0,0.9062947067238912,0.0
UT,salt_lake,city_of_cottonwood_heights,2025-08-12,1618,996,0,366,72,14.0,7.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,94.0,0.0,0.0,0.0,0.0,0.61557478368356,456.0
UT,salt_lake,city_of_salt_lake_city,2025-08-12,9253,8330,0,2549,493,2.0,8.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,87.0,107.0,638.0,3.0,0.0,0.0,0.9002485680319896,0.0
UT,salt_lake,city_of_sandy,2025-08-12,2382,1580,1,644,126,2.0,1.0,0.0,0.0,32.0,2025-08-12 08:04:41.504,2.0,107.0,0.0,0.0,5.0,0.0,0.6633081444164568,566.0
UT,summit,_,2025-08-12,34378,10176,0,1795,4160,5566.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,6.0,140.0,0.0,0.0,0.0,2.0,0.2960032578974926,19896.0
UT,uintah,_,2025-08-12,405,335,0,167,133,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,10.0,16.0,6.0,0.0,0.0,0.8271604938271605,0.0
UT,utah,city_of_provo,2025-08-12,1568,84,0,53,0,5.0,22.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,1484.0
UT,washington,city_of_hurricane,2025-08-12,4136,3794,0,1073,621,4.0,1.0,0.0,0.0,19.0,2025-08-12 08:04:41.504,46.0,173.0,56.0,0.0,0.0,4.0,0.9173114119922631,0.0
UT,washington,city_of_la_verkin,2025-08-12,735,670,0,201,78,0.0,0.0,0.0,0.0,5.0,2025-08-12 08:04:41.504,1.0,7.0,0.0,0.0,0.0,0.0,0.9115646258503401,0.0
VA,franklin,_,2025-08-12,1126,56,0,33,0,11.0,0.0,16.0,0.0,8.0,2025-08-12 08:04:41.504,0.0,11.0,0.0,0.0,0.0,0.0,0.0497335701598579,1059.0
VA,hampton,city_of_hampton,2025-08-12,1804,128,0,51,1,6.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.07095343680709534,1675.0
VA,henrico,_,2025-08-12,2685,49,0,23,0,8.0,0.0,1.0,0.0,1.0,2025-08-12 08:04:41.504,0.0,2.0,0.0,0.0,0.0,0.0,0.01824953445065177,2634.0
VA,norfolk,city_of_norfolk,2025-08-12,5246,3090,0,686,169,5.0,0.0,4.0,0.0,23.0,2025-08-12 08:04:41.504,0.0,215.0,1.0,0.0,0.0,0.0,0.5890202058711399,1771.0
VA,northampton,town_of_cape_charles,2025-08-12,911,719,0,287,4,12.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,14.0,0.0,0.0,0.0,0.0,0.7892425905598244,173.0
VT,bennington...town_of_dorset,_,2025-08-12,275,204,0,93,9,0.0,0.0,0.0,0.0,10.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.7418181818181818,62.0
VT,bennington...town_of_winhall,_,2025-08-12,1023,63,0,22,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.06158357771260997,960.0
VT,chittenden,city_of_south_burlington,2025-08-12,466,420,0,255,47,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,5.0,13.0,19.0,5.0,0.0,0.0,0.9012875536480687,0.0
VT,lamoille...town_of_stowe,_,2025-08-12,4063,3346,1,935,1139,1.0,0.0,0.0,0.0,2.0,2025-08-12 08:04:41.504,14.0,160.0,113.0,1.0,0.0,5.0,0.8235294117647058,0.0
VT,windham...town_of_dover,_,2025-08-12,2117,1556,0,580,243,0.0,0.0,0.0,0.0,34.0,2025-08-12 08:04:41.504,2.0,96.0,173.0,0.0,0.0,0.0,0.7350023618327822,47.0
VT,windham...town_of_londonderry,_,2025-08-12,499,402,0,174,15,0.0,0.0,0.0,0.0,8.0,2025-08-12 08:04:41.504,3.0,35.0,6.0,0.0,0.0,0.0,0.8056112224448898,38.0
VT,windsor...town_of_chester,_,2025-08-12,309,304,0,123,48,0.0,0.0,0.0,0.0,53.0,2025-08-12 08:04:41.504,0.0,1.0,3.0,0.0,0.0,0.0,0.9838187702265372,0.0
VT,windsor...town_of_plymouth,_,2025-08-12,433,335,0,113,25,0.0,0.0,0.0,0.0,9.0,2025-08-12 08:04:41.504,2.0,15.0,0.0,0.0,0.0,0.0,0.7736720554272517,56.0
VT,windsor...town_of_west_windsor,_,2025-08-12,165,134,0,43,51,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,10.0,0.0,0.0,0.0,1.0,0.8121212121212121,0.0
VT,windsor...town_of_woodstock,_,2025-08-12,341,239,0,97,87,0.0,0.0,0.0,0.0,6.0,2025-08-12 08:04:41.504,0.0,15.0,0.0,0.0,0.0,0.0,0.7008797653958945,0.0
WA,chelan,_,2025-08-12,7904,7529,0,1923,2199,3.0,2.0,18.0,0.0,23.0,2025-08-12 08:04:41.504,120.0,60.0,135.0,13.0,0.0,8.0,0.9525556680161943,0.0
WA,chelan,city_of_leavenworth,2025-08-12,1248,1178,0,284,595,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,3.0,0.0,0.0,0.0,0.0,0.9439102564102564,0.0
WA,clallam,city_of_port_angeles,2025-08-12,1066,750,0,273,203,9.0,3.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,16.0,0.0,0.0,0.0,0.0,0.7035647279549718,97.0
WA,king,city_of_kirkland,2025-08-12,1573,778,0,356,26,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,84.0,0.0,0.0,0.0,2.0,0.494596312778131,684.0
WA,king,city_of_seattle,2025-08-12,27776,13888,37,4342,946,296.0,8.0,378.0,0.0,1279.0,2025-08-12 08:04:41.504,7.0,600.0,2.0,0.0,2.0,10.0,0.5,12296.0
WA,kitsap,city_of_bainbridge_island,2025-08-12,785,726,0,373,43,0.0,0.0,0.0,0.0,25.0,2025-08-12 08:04:41.504,17.0,5.0,25.0,4.0,0.0,0.0,0.9248407643312102,0.0
WA,lewis,_,2025-08-12,2120,74,0,23,38,11.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,1.0,0.0,0.03490566037735849,2008.0
WA,okanogan,_,2025-08-12,1487,10,0,8,0,6.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.006724949562878279,1477.0
WA,pacific,city_of_long_beach,2025-08-12,1037,48,0,8,0,3.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,3.0,0.0,0.0,0.0,0.0,0.04628736740597879,986.0
WA,walla_walla,city_of_college_place,2025-08-12,190,177,0,82,2,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,7.0,1.0,5.0,0.0,0.0,0.9315789473684211,0.0
WI,ashland...town_of_la_pointe,_,2025-08-12,197,175,0,95,2,0.0,0.0,1.0,0.0,5.0,2025-08-12 08:04:41.504,1.0,9.0,1.0,0.0,0.0,0.0,0.8883248730964467,9.0
WI,burnett,_,2025-08-12,643,538,0,297,54,1.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,2.0,66.0,9.0,0.0,0.0,0.0,0.8367029548989113,0.0
WI,walworth,city_of_lake_geneva,2025-08-12,630,498,0,177,64,0.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,0.0,42.0,1.0,0.0,0.0,0.0,0.7904761904761904,25.0
WY,park,city_of_cody,2025-08-12,739,708,0,260,188,0.0,0.0,0.0,0.0,18.0,2025-08-12 08:04:41.504,15.0,3.0,10.0,1.0,0.0,0.0,0.9580514208389715,0.0
WY,sheridan,city_of_sheridan,2025-08-12,461,10,0,10,1,6.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.021691973969631236,450.0
